Scenario,rate,year,variable,sector,subsector,labor,qualifier,value,solvestat
"S2",0.200000000,"2012","wage","Paper","","Low_Rural_Male","wage",0.045225062,1.000000000
"S2",0.200000000,"2012","employment","Paper","","High_Rural_Male","employment",13.561465743,1.000000000
"S2",0.200000000,"2012","wage","Paper","","High_Rural_Male","wage",0.058764651,1.000000000
"S2",0.200000000,"2012","employment","Paper","","Low_Urban_Female","employment",552.813638945,1.000000000
"S2",0.200000000,"2012","wage","Paper","","Low_Urban_Female","wage",0.040219264,1.000000000
"S2",0.200000000,"2012","employment","Paper","","High_Urban_Female","employment",59.048560022,1.000000000
"S2",0.200000000,"2012","wage","Paper","","High_Urban_Female","wage",0.063142868,1.000000000
"S2",0.200000000,"2012","employment","Paper","","Low_Rural_Female","employment",257.891235902,1.000000000
"S2",0.200000000,"2012","wage","Paper","","Low_Rural_Female","wage",0.033004173,1.000000000
"S2",0.200000000,"2012","employment","Paper","","High_Rural_Female","employment",6.990158375,1.000000000
"S2",0.200000000,"2012","wage","Paper","","High_Rural_Female","wage",0.048687689,1.000000000
"S2",0.200000000,"2012","output","Chem","","","output",2721.753707838,1.000000000
"S2",0.200000000,"2012","employment","Chem","","Low_Urban_Male","employment",714.166768398,1.000000000
"S2",0.200000000,"2012","wage","Chem","","Low_Urban_Male","wage",0.077340638,1.000000000
"S2",0.200000000,"2012","employment","Chem","","High_Urban_Male","employment",218.451883071,1.000000000
"S2",0.200000000,"2012","wage","Chem","","High_Urban_Male","wage",0.109522199,1.000000000
"S2",0.200000000,"2012","employment","Chem","","Low_Rural_Male","employment",216.229302384,1.000000000
"S2",0.200000000,"2012","wage","Chem","","Low_Rural_Male","wage",0.059014172,1.000000000
"S2",0.200000000,"2012","employment","Chem","","High_Rural_Male","employment",17.555624823,1.000000000
"S2",0.200000000,"2012","wage","Chem","","High_Rural_Male","wage",0.079404527,1.000000000
"S2",0.200000000,"2012","employment","Chem","","Low_Urban_Female","employment",324.011388201,1.000000000
"S2",0.200000000,"2012","wage","Chem","","Low_Urban_Female","wage",0.056339688,1.000000000
"S2",0.200000000,"2012","employment","Chem","","High_Urban_Female","employment",110.363436380,1.000000000
"S2",0.200000000,"2012","wage","Chem","","High_Urban_Female","wage",0.085342679,1.000000000
"S2",0.200000000,"2012","employment","Chem","","Low_Rural_Female","employment",85.299905759,1.000000000
"S2",0.200000000,"2012","wage","Chem","","Low_Rural_Female","wage",0.043291584,1.000000000
"S2",0.200000000,"2012","employment","Chem","","High_Rural_Female","employment",7.122513756,1.000000000
"S2",0.200000000,"2012","wage","Chem","","High_Rural_Female","wage",0.066083463,1.000000000
"S2",0.200000000,"2012","output","CM","","","output",1648.701039056,1.000000000
"S2",0.200000000,"2012","employment","CM","","Low_Urban_Male","employment",919.816799697,1.000000000
"S2",0.200000000,"2012","wage","CM","","Low_Urban_Male","wage",0.075092611,1.000000000
"S2",0.200000000,"2012","employment","CM","","High_Urban_Male","employment",123.686469121,1.000000000
"S2",0.200000000,"2012","wage","CM","","High_Urban_Male","wage",0.106084101,1.000000000
"S2",0.200000000,"2012","employment","CM","","Low_Rural_Male","employment",514.369495159,1.000000000
"S2",0.200000000,"2012","wage","CM","","Low_Rural_Male","wage",0.059043362,1.000000000
"S2",0.200000000,"2012","employment","CM","","High_Rural_Male","employment",20.344050795,1.000000000
"S2",0.200000000,"2012","wage","CM","","High_Rural_Male","wage",0.077923958,1.000000000
"S2",0.200000000,"2012","employment","CM","","Low_Urban_Female","employment",431.902625129,1.000000000
"S2",0.200000000,"2012","wage","CM","","Low_Urban_Female","wage",0.051750598,1.000000000
"S2",0.200000000,"2012","employment","CM","","High_Urban_Female","employment",59.064236662,1.000000000
"S2",0.200000000,"2012","wage","CM","","High_Urban_Female","wage",0.081446053,1.000000000
"S2",0.200000000,"2012","employment","CM","","Low_Rural_Female","employment",237.805204194,1.000000000
"S2",0.200000000,"2012","wage","CM","","Low_Rural_Female","wage",0.041780228,1.000000000
"S2",0.200000000,"2012","employment","CM","","High_Rural_Female","employment",8.083043310,1.000000000
"S2",0.200000000,"2012","wage","CM","","High_Rural_Female","wage",0.063557748,1.000000000
"S2",0.200000000,"2012","output","IST","","","output",1568.044980655,1.000000000
"S2",0.200000000,"2012","employment","IST","","Low_Urban_Male","employment",836.218157909,1.000000000
"S2",0.200000000,"2012","wage","IST","","Low_Urban_Male","wage",0.054909652,1.000000000
"S2",0.200000000,"2012","employment","IST","","High_Urban_Male","employment",234.566943780,1.000000000
"S2",0.200000000,"2012","wage","IST","","High_Urban_Male","wage",0.075768333,1.000000000
"S2",0.200000000,"2012","employment","IST","","Low_Rural_Male","employment",342.642574098,1.000000000
"S2",0.200000000,"2012","wage","IST","","Low_Rural_Male","wage",0.041920465,1.000000000
"S2",0.200000000,"2012","employment","IST","","High_Rural_Male","employment",17.970470795,1.000000000
"S2",0.200000000,"2012","wage","IST","","High_Rural_Male","wage",0.053973733,1.000000000
"S2",0.200000000,"2012","employment","IST","","Low_Urban_Female","employment",240.850452676,1.000000000
"S2",0.200000000,"2012","wage","IST","","Low_Urban_Female","wage",0.040499589,1.000000000
"S2",0.200000000,"2012","employment","IST","","High_Urban_Female","employment",81.696055986,1.000000000
"S2",0.200000000,"2012","wage","IST","","High_Urban_Female","wage",0.058732142,1.000000000
"S2",0.200000000,"2012","employment","IST","","Low_Rural_Female","employment",66.330257952,1.000000000
"S2",0.200000000,"2012","wage","IST","","Low_Rural_Female","wage",0.031138246,1.000000000
"S2",0.200000000,"2012","employment","IST","","High_Rural_Female","employment",5.281041772,1.000000000
"S2",0.200000000,"2012","wage","IST","","High_Rural_Female","wage",0.044874568,1.000000000
"S2",0.200000000,"2012","output","NFM","","","output",2277.516420123,1.000000000
"S2",0.200000000,"2012","employment","NFM","","Low_Urban_Male","employment",440.575795367,1.000000000
"S2",0.200000000,"2012","wage","NFM","","Low_Urban_Male","wage",0.128395103,1.000000000
"S2",0.200000000,"2012","employment","NFM","","High_Urban_Male","employment",114.064557790,1.000000000
"S2",0.200000000,"2012","wage","NFM","","High_Urban_Male","wage",0.177671707,1.000000000
"S2",0.200000000,"2012","employment","NFM","","Low_Rural_Male","employment",174.419766944,1.000000000
"S2",0.200000000,"2012","wage","NFM","","Low_Rural_Male","wage",0.097554667,1.000000000
"S2",0.200000000,"2012","employment","NFM","","High_Rural_Male","employment",11.479300181,1.000000000
"S2",0.200000000,"2012","wage","NFM","","High_Rural_Male","wage",0.127471369,1.000000000
"S2",0.200000000,"2012","employment","NFM","","Low_Urban_Female","employment",163.711625094,1.000000000
"S2",0.200000000,"2012","wage","NFM","","Low_Urban_Female","wage",0.093957911,1.000000000
"S2",0.200000000,"2012","employment","NFM","","High_Urban_Female","employment",52.896770352,1.000000000
"S2",0.200000000,"2012","wage","NFM","","High_Urban_Female","wage",0.136155526,1.000000000
"S2",0.200000000,"2012","employment","NFM","","Low_Rural_Female","employment",52.458059210,1.000000000
"S2",0.200000000,"2012","wage","NFM","","Low_Rural_Female","wage",0.071781287,1.000000000
"S2",0.200000000,"2012","employment","NFM","","High_Rural_Female","employment",4.469898940,1.000000000
"S2",0.200000000,"2012","wage","NFM","","High_Rural_Female","wage",0.105973674,1.000000000
"S2",0.200000000,"2012","output","EII","","","output",21974.892032079,1.000000000
"S2",0.200000000,"2012","employment","EII","","Low_Urban_Male","employment",8627.923745324,1.000000000
"S2",0.200000000,"2012","wage","EII","","Low_Urban_Male","wage",0.082929842,1.000000000
"S2",0.200000000,"2012","employment","EII","","High_Urban_Male","employment",1304.164047469,1.000000000
"S2",0.200000000,"2012","wage","EII","","High_Urban_Male","wage",0.144286900,1.000000000
"S2",0.200000000,"2012","employment","EII","","Low_Rural_Male","employment",4390.553091438,1.000000000
"S2",0.200000000,"2012","wage","EII","","Low_Rural_Male","wage",0.061945025,1.000000000
"S2",0.200000000,"2012","employment","EII","","High_Rural_Male","employment",136.889281162,1.000000000
"S2",0.200000000,"2012","wage","EII","","High_Rural_Male","wage",0.095931878,1.000000000
"S2",0.200000000,"2012","employment","EII","","Low_Urban_Female","employment",4717.208796626,1.000000000
"S2",0.200000000,"2012","wage","EII","","Low_Urban_Female","wage",0.053907979,1.000000000
"S2",0.200000000,"2012","employment","EII","","High_Urban_Female","employment",778.826237891,1.000000000
"S2",0.200000000,"2012","wage","EII","","High_Urban_Female","wage",0.105267688,1.000000000
"S2",0.200000000,"2012","employment","EII","","Low_Rural_Female","employment",2366.580858373,1.000000000
"S2",0.200000000,"2012","wage","EII","","Low_Rural_Female","wage",0.041732657,1.000000000
"S2",0.200000000,"2012","employment","EII","","High_Rural_Female","employment",70.747749821,1.000000000
"S2",0.200000000,"2012","wage","EII","","High_Rural_Female","wage",0.075291980,1.000000000
"S2",0.200000000,"2012","output","OM","","","output",49751.519587181,1.000000000
"S2",0.200000000,"2012","employment","OM","","Low_Urban_Male","employment",41860.878656676,1.000000000
"S2",0.200000000,"2012","wage","OM","","Low_Urban_Male","wage",0.056064513,1.000000000
"S2",0.200000000,"2012","employment","OM","","High_Urban_Male","employment",5922.355005285,1.000000000
"S2",0.200000000,"2012","wage","OM","","High_Urban_Male","wage",0.098199643,1.000000000
"S2",0.200000000,"2012","employment","OM","","Low_Rural_Male","employment",26185.434181730,1.000000000
"S2",0.200000000,"2012","wage","OM","","Low_Rural_Male","wage",0.044078231,1.000000000
"S2",0.200000000,"2012","employment","OM","","High_Rural_Male","employment",617.242223387,1.000000000
"S2",0.200000000,"2012","wage","OM","","High_Rural_Male","wage",0.065181352,1.000000000
"S2",0.200000000,"2012","employment","OM","","Low_Urban_Female","employment",25277.274495224,1.000000000
"S2",0.200000000,"2012","wage","OM","","Low_Urban_Female","wage",0.032042660,1.000000000
"S2",0.200000000,"2012","employment","OM","","High_Urban_Female","employment",3166.671919463,1.000000000
"S2",0.200000000,"2012","wage","OM","","High_Urban_Female","wage",0.069624597,1.000000000
"S2",0.200000000,"2012","employment","OM","","Low_Rural_Female","employment",14876.173760829,1.000000000
"S2",0.200000000,"2012","wage","OM","","Low_Rural_Female","wage",0.023254767,1.000000000
"S2",0.200000000,"2012","employment","OM","","High_Rural_Female","employment",311.363664459,1.000000000
"S2",0.200000000,"2012","wage","OM","","High_Rural_Female","wage",0.045791420,1.000000000
"S2",0.200000000,"2012","output","Air","","","output",496.964328418,1.000000000
"S2",0.200000000,"2012","employment","Air","","Low_Urban_Male","employment",105.069675525,1.000000000
"S2",0.200000000,"2012","wage","Air","","Low_Urban_Male","wage",0.107301933,1.000000000
"S2",0.200000000,"2012","employment","Air","","High_Urban_Male","employment",159.360629532,1.000000000
"S2",0.200000000,"2012","wage","Air","","High_Urban_Male","wage",0.151178366,1.000000000
"S2",0.200000000,"2012","employment","Air","","Low_Rural_Male","employment",26.475377638,1.000000000
"S2",0.200000000,"2012","wage","Air","","Low_Rural_Male","wage",0.080956588,1.000000000
"S2",0.200000000,"2012","employment","Air","","High_Rural_Male","employment",3.995912012,1.000000000
"S2",0.200000000,"2012","wage","Air","","High_Rural_Male","wage",0.104302817,1.000000000
"S2",0.200000000,"2012","employment","Air","","Low_Urban_Female","employment",50.316296553,1.000000000
"S2",0.200000000,"2012","wage","Air","","Low_Urban_Female","wage",0.082272434,1.000000000
"S2",0.200000000,"2012","employment","Air","","High_Urban_Female","employment",118.502034744,1.000000000
"S2",0.200000000,"2012","wage","Air","","High_Urban_Female","wage",0.116658138,1.000000000
"S2",0.200000000,"2012","employment","Air","","Low_Rural_Female","employment",9.950411432,1.000000000
"S2",0.200000000,"2012","wage","Air","","Low_Rural_Female","wage",0.060880428,1.000000000
"S2",0.200000000,"2012","employment","Air","","High_Rural_Female","employment",3.060907963,1.000000000
"S2",0.200000000,"2012","wage","Air","","High_Rural_Female","wage",0.086059458,1.000000000
"S2",0.200000000,"2012","output","Tran","","","output",4923.789758751,1.000000000
"S2",0.200000000,"2012","employment","Tran","","Low_Urban_Male","employment",13708.281904409,1.000000000
"S2",0.200000000,"2012","wage","Tran","","Low_Urban_Male","wage",0.040783364,1.000000000
"S2",0.200000000,"2012","employment","Tran","","High_Urban_Male","employment",1423.816623682,1.000000000
"S2",0.200000000,"2012","wage","Tran","","High_Urban_Male","wage",0.071061497,1.000000000
"S2",0.200000000,"2012","employment","Tran","","Low_Rural_Male","employment",5440.924027692,1.000000000
"S2",0.200000000,"2012","wage","Tran","","Low_Rural_Male","wage",0.029553670,1.000000000
"S2",0.200000000,"2012","employment","Tran","","High_Rural_Male","employment",81.171065655,1.000000000
"S2",0.200000000,"2012","wage","Tran","","High_Rural_Male","wage",0.044526480,1.000000000
"S2",0.200000000,"2012","employment","Tran","","Low_Urban_Female","employment",2260.302487038,1.000000000
"S2",0.200000000,"2012","wage","Tran","","Low_Urban_Female","wage",0.032836933,1.000000000
"S2",0.200000000,"2012","employment","Tran","","High_Urban_Female","employment",664.979511952,1.000000000
"S2",0.200000000,"2012","wage","Tran","","High_Urban_Female","wage",0.054514371,1.000000000
"S2",0.200000000,"2012","employment","Tran","","Low_Rural_Female","employment",664.287431165,1.000000000
"S2",0.200000000,"2012","wage","Tran","","Low_Rural_Female","wage",0.024999224,1.000000000
"S2",0.200000000,"2012","employment","Tran","","High_Rural_Female","employment",24.234870141,1.000000000
"S2",0.200000000,"2012","wage","Tran","","High_Rural_Female","wage",0.036541180,1.000000000
"S2",0.200000000,"2012","output","Serv","","","output",38754.330510737,1.000000000
"S2",0.200000000,"2012","employment","Serv","","Low_Urban_Male","employment",50775.869594498,1.000000000
"S2",0.200000000,"2012","wage","Serv","","Low_Urban_Male","wage",0.046316315,1.000000000
"S2",0.200000000,"2012","employment","Serv","","High_Urban_Male","employment",26239.997068246,1.000000000
"S2",0.200000000,"2012","wage","Serv","","High_Urban_Male","wage",0.107919627,1.000000000
"S2",0.200000000,"2012","employment","Serv","","Low_Rural_Male","employment",13382.539761437,1.000000000
"S2",0.200000000,"2012","wage","Serv","","Low_Rural_Male","wage",0.033368671,1.000000000
"S2",0.200000000,"2012","employment","Serv","","High_Rural_Male","employment",1728.171966883,1.000000000
"S2",0.200000000,"2012","wage","Serv","","High_Rural_Male","wage",0.067106147,1.000000000
"S2",0.200000000,"2012","employment","Serv","","Low_Urban_Female","employment",49952.405720717,1.000000000
"S2",0.200000000,"2012","wage","Serv","","Low_Urban_Female","wage",0.030226423,1.000000000
"S2",0.200000000,"2012","employment","Serv","","High_Urban_Female","employment",23459.154973100,1.000000000
"S2",0.200000000,"2012","wage","Serv","","High_Urban_Female","wage",0.081695828,1.000000000
"S2",0.200000000,"2012","employment","Serv","","Low_Rural_Female","employment",12485.394735909,1.000000000
"S2",0.200000000,"2012","wage","Serv","","Low_Rural_Female","wage",0.021942598,1.000000000
"S2",0.200000000,"2012","employment","Serv","","High_Rural_Female","employment",1298.511049484,1.000000000
"S2",0.200000000,"2012","wage","Serv","","High_Rural_Female","wage",0.054883425,1.000000000
"S2",0.200000000,"2012","elec_output","Coal","","","elec_output",3578.531805196,1.000000000
"S2",0.200000000,"2012","employment","Coal","","Low_Urban_Male","employment",242.492550429,1.000000000
"S2",0.200000000,"2012","employment","Coal","","High_Urban_Male","employment",148.896720483,1.000000000
"S2",0.200000000,"2012","employment","Coal","","Low_Rural_Male","employment",68.516723689,1.000000000
"S2",0.200000000,"2012","employment","Coal","","High_Rural_Male","employment",9.017131071,1.000000000
"S2",0.200000000,"2012","employment","Coal","","Low_Urban_Female","employment",86.121551976,1.000000000
"S2",0.200000000,"2012","employment","Coal","","High_Urban_Female","employment",73.661502031,1.000000000
"S2",0.200000000,"2012","employment","Coal","","Low_Rural_Female","employment",12.648421836,1.000000000
"S2",0.200000000,"2012","employment","Coal","","High_Rural_Female","employment",2.650622964,1.000000000
"S2",0.200000000,"2012","elec_output","Gas","","","elec_output",115.368239701,1.000000000
"S2",0.200000000,"2012","employment","Gas","","Low_Urban_Male","employment",9.337006316,1.000000000
"S2",0.200000000,"2012","employment","Gas","","High_Urban_Male","employment",5.733164255,1.000000000
"S2",0.200000000,"2012","employment","Gas","","Low_Rural_Male","employment",2.638188605,1.000000000
"S2",0.200000000,"2012","employment","Gas","","High_Rural_Male","employment",0.347198335,1.000000000
"S2",0.200000000,"2012","employment","Gas","","Low_Urban_Female","employment",3.316050225,1.000000000
"S2",0.200000000,"2012","employment","Gas","","High_Urban_Female","employment",2.836284695,1.000000000
"S2",0.200000000,"2012","employment","Gas","","Low_Rural_Female","employment",0.487018653,1.000000000
"S2",0.200000000,"2012","employment","Gas","","High_Rural_Female","employment",0.102060386,1.000000000
"S2",0.200000000,"2012","elec_output","T_D","","","elec_output",4827.172014520,1.000000000
"S2",0.200000000,"2012","employment","T_D","","Low_Urban_Male","employment",639.067408300,1.000000000
"S2",0.200000000,"2012","employment","T_D","","High_Urban_Male","employment",392.403978097,1.000000000
"S2",0.200000000,"2012","employment","T_D","","Low_Rural_Male","employment",180.569692023,1.000000000
"S2",0.200000000,"2012","employment","T_D","","High_Rural_Male","employment",23.763841801,1.000000000
"S2",0.200000000,"2012","employment","T_D","","Low_Urban_Female","employment",226.965640921,1.000000000
"S2",0.200000000,"2012","employment","T_D","","High_Urban_Female","employment",194.128294520,1.000000000
"S2",0.200000000,"2012","employment","T_D","","Low_Rural_Female","employment",33.333783605,1.000000000
"S2",0.200000000,"2012","employment","T_D","","High_Rural_Female","employment",6.985479542,1.000000000
"S2",0.200000000,"2012","elec_output","Oil","","","elec_output",3.377145118,1.000000000
"S2",0.200000000,"2012","employment","Oil","","Low_Urban_Male","employment",16.743753325,1.000000000
"S2",0.200000000,"2012","employment","Oil","","High_Urban_Male","employment",10.281099207,1.000000000
"S2",0.200000000,"2012","employment","Oil","","Low_Rural_Male","employment",4.730978831,1.000000000
"S2",0.200000000,"2012","employment","Oil","","High_Rural_Male","employment",0.622619616,1.000000000
"S2",0.200000000,"2012","employment","Oil","","Low_Urban_Female","employment",5.946566289,1.000000000
"S2",0.200000000,"2012","employment","Oil","","High_Urban_Female","employment",5.086218196,1.000000000
"S2",0.200000000,"2012","employment","Oil","","Low_Rural_Female","employment",0.873354899,1.000000000
"S2",0.200000000,"2012","employment","Oil","","High_Rural_Female","employment",0.183021610,1.000000000
"S2",0.200000000,"2012","elec_output","Nuclear","","","elec_output",111.654386015,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","Low_Urban_Male","employment",130.792850733,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","High_Urban_Male","employment",80.310205786,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","Low_Rural_Male","employment",36.955764742,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","High_Rural_Male","employment",4.863556759,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","Low_Urban_Female","employment",46.451255149,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","High_Urban_Female","employment",39.730696281,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","Low_Rural_Female","employment",6.822160744,1.000000000
"S2",0.200000000,"2012","employment","Nuclear","","High_Rural_Female","employment",1.429662622,1.000000000
"S2",0.200000000,"2012","elec_output","Hydro","","","elec_output",882.068568492,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","Low_Urban_Male","employment",213.156661490,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","High_Urban_Male","employment",130.883723941,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","Low_Rural_Male","employment",60.227813633,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","High_Rural_Male","employment",7.926270556,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","Low_Urban_Female","employment",75.702872196,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","High_Urban_Female","employment",64.750194916,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","Low_Rural_Female","employment",11.118260633,1.000000000
"S2",0.200000000,"2012","employment","Hydro","","High_Rural_Female","employment",2.329960003,1.000000000
"S2",0.200000000,"2012","elec_output","Wind","","","elec_output",126.651126664,1.000000000
"S2",0.200000000,"2012","employment","Wind","","Low_Urban_Male","employment",158.136023352,1.000000000
"S2",0.200000000,"2012","employment","Wind","","High_Urban_Male","employment",97.099623079,1.000000000
"S2",0.200000000,"2012","employment","Wind","","Low_Rural_Male","employment",44.681629068,1.000000000
"S2",0.200000000,"2012","employment","Wind","","High_Rural_Male","employment",5.880317745,1.000000000
"S2",0.200000000,"2012","employment","Wind","","Low_Urban_Female","employment",56.162219074,1.000000000
"S2",0.200000000,"2012","employment","Wind","","High_Urban_Female","employment",48.036679788,1.000000000
"S2",0.200000000,"2012","employment","Wind","","Low_Rural_Female","employment",8.248381766,1.000000000
"S2",0.200000000,"2012","employment","Wind","","High_Rural_Female","employment",1.728543714,1.000000000
"S2",0.200000000,"2012","elec_output","Solar","","","elec_output",4.590011071,1.000000000
"S2",0.200000000,"2012","employment","Solar","","Low_Urban_Male","employment",4.041079662,1.000000000
"S2",0.200000000,"2012","employment","Solar","","High_Urban_Male","employment",2.481327808,1.000000000
"S2",0.200000000,"2012","employment","Solar","","Low_Rural_Male","employment",1.141814618,1.000000000
"S2",0.200000000,"2012","employment","Solar","","High_Rural_Male","employment",0.150268307,1.000000000
"S2",0.200000000,"2012","employment","Solar","","Low_Urban_Female","employment",1.435194825,1.000000000
"S2",0.200000000,"2012","employment","Solar","","High_Urban_Female","employment",1.227551109,1.000000000
"S2",0.200000000,"2012","employment","Solar","","Low_Rural_Female","employment",0.210782890,1.000000000
"S2",0.200000000,"2012","employment","Solar","","High_Rural_Female","employment",0.044171990,1.000000000
"S2",0.200000000,"2012","elec_output","Biomass","","","elec_output",37.587055742,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","Low_Urban_Male","employment",82.955632302,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","High_Urban_Male","employment",50.936911689,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","Low_Rural_Male","employment",23.439269080,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","High_Rural_Male","employment",3.084720779,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","Low_Urban_Female","employment",29.461803222,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","High_Urban_Female","employment",25.199275052,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","Low_Rural_Female","employment",4.326969356,1.000000000
"S2",0.200000000,"2012","employment","Biomass","","High_Rural_Female","employment",0.906766429,1.000000000
"S2",0.200000000,"2012","ECO2","Elec","","","ECO2",24.006996811,1.000000000
"S2",0.200000000,"2012","ECO2","Coal","","","ECO2",8.296340949,1.000000000
"S2",0.200000000,"2012","ECO2","Oilgas","","","ECO2",0.124264391,1.000000000
"S2",0.200000000,"2012","ECO2","Roil","","","ECO2",1.002986301,1.000000000
"S2",0.200000000,"2012","ECO2","Gas","","","ECO2",0.984609526,1.000000000
"S2",0.200000000,"2012","ECO2","Agri","","","ECO2",0.398593111,1.000000000
"S2",0.200000000,"2012","ECO2","mine","","","ECO2",0.735991046,1.000000000
"S2",0.200000000,"2012","ECO2","Food","","","ECO2",0.565040791,1.000000000
"S2",0.200000000,"2012","ECO2","Paper","","","ECO2",0.690328677,1.000000000
"S2",0.200000000,"2012","ECO2","Chem","","","ECO2",4.227206175,1.000000000
"S2",0.200000000,"2012","ECO2","CM","","","ECO2",3.071356948,1.000000000
"S2",0.200000000,"2012","ECO2","IST","","","ECO2",5.111027228,1.000000000
"S2",0.200000000,"2012","ECO2","NFM","","","ECO2",1.278149444,1.000000000
"S2",0.200000000,"2012","ECO2","EII","","","ECO2",23.539691981,1.000000000
"S2",0.200000000,"2012","ECO2","OM","","","ECO2",2.917050178,1.000000000
"S2",0.200000000,"2012","ECO2","Air","","","ECO2",0.379556004,1.000000000
"S2",0.200000000,"2012","ECO2","Tran","","","ECO2",2.933432555,1.000000000
"S2",0.200000000,"2012","ECO2","Serv","","","ECO2",2.004473503,1.000000000
"S2",0.200000000,"2012","ECO2","fd","","","ECO2",2.262527681,1.000000000
"S2",0.200000000,"2012","ECO2","","total","","ECO2",84.529623302,1.000000000
"S2",0.200000000,"2012","ESO2","Elec","","","ESO2",9.369202442,1.000000000
"S2",0.200000000,"2012","ESO2","Coal","","","ESO2",0.191848429,1.000000000
"S2",0.200000000,"2012","ESO2","Oilgas","","","ESO2",0.000013957,1.000000000
"S2",0.200000000,"2012","ESO2","Roil","","","ESO2",1.506880082,1.000000000
"S2",0.200000000,"2012","ESO2","Gas","","","ESO2",0.000000000,1.000000000
"S2",0.200000000,"2012","ESO2","Agri","","","ESO2",0.004125175,1.000000000
"S2",0.200000000,"2012","ESO2","mine","","","ESO2",0.000000000,1.000000000
"S2",0.200000000,"2012","ESO2","Food","","","ESO2",0.819874422,1.000000000
"S2",0.200000000,"2012","ESO2","Paper","","","ESO2",0.776660941,1.000000000
"S2",0.200000000,"2012","ESO2","Chem","","","ESO2",2.223164431,1.000000000
"S2",0.200000000,"2012","ESO2","CM","","","ESO2",3.022558662,1.000000000
"S2",0.200000000,"2012","ESO2","IST","","","ESO2",3.780206449,1.000000000
"S2",0.200000000,"2012","ESO2","NFM","","","ESO2",1.788033153,1.000000000
"S2",0.200000000,"2012","ESO2","EII","","","ESO2",0.563793782,1.000000000
"S2",0.200000000,"2012","ESO2","OM","","","ESO2",0.802033797,1.000000000
"S2",0.200000000,"2012","ESO2","Air","","","ESO2",0.011941065,1.000000000
"S2",0.200000000,"2012","ESO2","Tran","","","ESO2",0.801721809,1.000000000
"S2",0.200000000,"2012","ESO2","Serv","","","ESO2",0.000000000,1.000000000
"S2",0.200000000,"2012","ESO2","fd","","","ESO2",2.287115880,1.000000000
"S2",0.200000000,"2012","ESO2","","total","","ESO2",27.949174475,1.000000000
"S2",0.200000000,"2012","ENOX","Elec","","","ENOX",8.391347203,1.000000000
"S2",0.200000000,"2012","ENOX","Coal","","","ENOX",0.023889180,1.000000000
"S2",0.200000000,"2012","ENOX","Oilgas","","","ENOX",0.001426451,1.000000000
"S2",0.200000000,"2012","ENOX","Roil","","","ENOX",0.814429640,1.000000000
"S2",0.200000000,"2012","ENOX","Gas","","","ENOX",0.000000000,1.000000000
"S2",0.200000000,"2012","ENOX","Agri","","","ENOX",0.772340863,1.000000000
"S2",0.200000000,"2012","ENOX","mine","","","ENOX",0.000000000,1.000000000
"S2",0.200000000,"2012","ENOX","Food","","","ENOX",0.218095966,1.000000000
"S2",0.200000000,"2012","ENOX","Paper","","","ENOX",0.247773077,1.000000000
"S2",0.200000000,"2012","ENOX","Chem","","","ENOX",0.634885168,1.000000000
"S2",0.200000000,"2012","ENOX","CM","","","ENOX",3.259097034,1.000000000
"S2",0.200000000,"2012","ENOX","IST","","","ENOX",1.176407938,1.000000000
"S2",0.200000000,"2012","ENOX","NFM","","","ENOX",0.277015091,1.000000000
"S2",0.200000000,"2012","ENOX","EII","","","ENOX",0.155628503,1.000000000
"S2",0.200000000,"2012","ENOX","OM","","","ENOX",0.202691076,1.000000000
"S2",0.200000000,"2012","ENOX","Air","","","ENOX",0.115616505,1.000000000
"S2",0.200000000,"2012","ENOX","Tran","","","ENOX",3.990527647,1.000000000
"S2",0.200000000,"2012","ENOX","Serv","","","ENOX",0.000000000,1.000000000
"S2",0.200000000,"2012","ENOX","fd","","","ENOX",1.203594026,1.000000000
"S2",0.200000000,"2012","ENOX","","total","","ENOX",21.484765370,1.000000000
"S2",0.200000000,"2012","elec_CO2","Coal","","","elec_CO2",23.581702557,1.000000000
"S2",0.200000000,"2012","elec_CO2","Gas","","","elec_CO2",0.056196622,1.000000000
"S2",0.200000000,"2012","elec_CO2","T_D","","","elec_CO2",0.000000000,1.000000000
"S2",0.200000000,"2012","elec_CO2","Oil","","","elec_CO2",0.369097633,1.000000000
